"","X","E12.E11","E13.E12","E14.E13"
"Rhbg",3474,NA,0.936281855477158,NA
"Rhoj",3479,NA,1.12529120696698,NA
"Rlbp1",3492,NA,0.850572089719302,NA
"Rnf125",3499,NA,0.55899808727143,NA
"Rnf39",3505,NA,0.687152636646024,NA
"Robo4",3510,NA,1.08658917724508,NA
"Rrbp1",3524,NA,0.600460320084182,NA
"S100a16",3551,NA,0.63330158291747,NA
"S100a7a",3554,NA,0.557469333772928,NA
"Samd5",3564,NA,0.56264431839648,NA
"Scarf1",3580,NA,0.765639562041007,NA
"Scgn",3585,NA,0.646447309179326,NA
"Scml4",3587,NA,0.667329850044592,NA
"Scn5a",3593,NA,0.965157422209714,NA
"Scnn1b",3596,NA,0.800399547509411,NA
"Sdc4",3601,NA,0.525157694420151,NA
"Sec16b",3610,NA,0.829892390618416,NA
"Sema3c",3614,NA,0.890872005901319,NA
"Sema3g",3617,NA,0.819995460979058,NA
"Sema6d",3624,NA,1.36360398260326,NA
"Sema7a",3625,NA,0.817154554683404,NA
"Serpina3h",3632,NA,0.667602260952885,NA
"Serpina3n",3633,NA,0.629135028316613,NA
"Serpinb10",3635,NA,0.841435270180177,NA
"Serpinb5",3637,NA,0.950642912053225,NA
"Serpinh1",3647,NA,0.621198367454802,NA
"Sez6l2",3652,NA,0.598940115405842,NA
"Sgcd",3658,NA,0.727745543146459,NA
"Sgms2",3660,NA,1.59768912129367,NA
"Sh3bp4",3672,NA,0.627897817741134,NA
"Shank3",3678,NA,0.659449722977576,NA
"She",3682,NA,0.728806626568292,NA
"Slc10a6",3709,NA,0.63081438112158,NA
"Slc12a4",3711,NA,0.570740565251426,NA
"Slc13a5",3714,NA,1.42700989357028,NA
"Slc1a1",3726,NA,0.730837258007893,NA
"Slc25a42",3739,NA,0.545762151151114,NA
"Slc26a2",3741,NA,0.566441440140126,NA
"Slc27a6",3744,NA,0.930942623676884,NA
"Slc2a10",3748,NA,0.585997434874491,NA
"Slc35a2",3756,NA,0.543231981980144,NA
"Slc35f1",3758,NA,0.690804668709722,NA
"Slc38a3",3763,NA,0.635030877601084,NA
"Slc39a13",3765,NA,0.562306129765029,NA
"Slc39a14",3766,NA,0.690786956934618,NA
"Slc47a1",3780,NA,0.728134517420513,NA
"Slc4a11",3782,NA,0.931220602430011,NA
"Slc6a17",3791,NA,0.680437029602976,NA
"Slc7a2",3796,NA,0.821624647334847,NA
"Slc8a3",3802,NA,1.57889541279244,NA
"Slco3a1",3810,NA,0.802768605119466,NA
"Slitrk6",3822,NA,0.577225463138193,NA
"Smkr-ps",3830,NA,0.75021585210195,NA
"Smpd3",3833,NA,1.8819993366091,NA
"Snap25",3838,NA,1.09133584317321,NA
"Sostdc1",3867,NA,0.576857448589896,NA
"Spock2",3904,NA,0.870838822835463,NA
"Sprr1a",3909,NA,0.531086646666255,NA
"Sptbn1",3911,NA,0.508464361729371,NA
"Srcin1",3915,NA,0.511986862663871,NA
"Ssh3",3926,NA,0.558066551632915,NA
"Sst",3927,NA,1.01526575905284,NA
"Stxbp5l",3965,NA,0.703279987354753,NA
"Susd5",3973,NA,0.959732331683623,NA
"Syne1",3986,NA,0.568588279311134,NA
"Syt15",3999,NA,0.907433495427283,NA
"Syt7",4005,NA,0.537417555008108,NA
"Tbc1d8b",4029,NA,0.910572407331095,NA
"Tdh",4046,NA,0.745382656598672,NA
"Tek",4053,NA,1.04050294291633,NA
"Thbs1",4078,NA,0.672292708439818,NA
"Thbs3",4080,NA,0.509160796315544,NA
"Thsd1",4087,NA,0.833691580635349,NA
"Thsd4",4088,NA,1.03276476926687,NA
"Tie1",4095,NA,0.893740373187215,NA
"Tinagl1",4101,NA,0.73217448863107,NA
"Tmc5",4119,NA,0.898528717679078,NA
"Tmem117",4131,NA,0.824041296926705,NA
"Tmem204",4155,NA,0.892591699766133,NA
"Tmprss5",4177,NA,0.693458028489031,NA
"Tnfrsf11b",4186,NA,0.826527474281298,NA
"Tnfrsf19",4189,NA,0.849263186427635,NA
"Tnfrsf23",4192,NA,0.726668397279314,NA
"Tns2",4212,NA,1.02761128379521,NA
"Tram2",4234,NA,0.542484491315806,NA
"Trhr",4241,NA,0.715383432299126,NA
"Trim67",4253,NA,0.989621381248873,NA
"Trpm1",4264,NA,0.715192121813952,NA
"Trpv4",4269,NA,1.21146533935085,NA
"Txndc5",4303,NA,0.5379814819576,NA
"Ucn2",4316,NA,1.62898187363346,NA
"Ushbp1",4336,NA,1.02366474025837,NA
"Usp2",4338,NA,0.812299715649681,NA
"Ust",4339,NA,0.863150655337922,NA
"Vasn",4342,NA,0.51391545105793,NA
"Vcam1",4349,NA,0.988883159803712,NA
"Vit",4356,NA,0.775400326812319,NA
"Vsig2",4361,NA,0.726534141545788,NA
"Vwf",4373,NA,1.01854672529226,NA
"Wisp3",4387,NA,0.7042136564909,NA
"Wnt4",4397,NA,0.892739432030456,NA
"Xylt1",4413,NA,0.810783366713332,NA
"Zfp385c",4449,NA,0.773995261619165,NA
"Asap2",428,-0.526257243494365,NA,-0.652773118226734
"Cadps2",621,-0.704600126089702,NA,-0.760724048203222
"Cwc22",1057,-0.966947020841586,NA,-1.02320416411153
"Cxadr",1060,-0.529999211889316,NA,-0.734950084425273
"Depdc1a",1133,-0.621814992142562,NA,-0.554541804680345
"Fzd3",1592,-0.639120410180816,NA,-0.547227398049227
"Glrb",1701,-0.563621740163446,NA,-0.561455556822839
"Gm3558",1739,-0.738258469224593,NA,-0.715094401286827
"Greb1",1828,-1.3910870235706,NA,-0.659972543677321
"Grin2c",1841,-0.882697024568164,NA,-0.777635173983332
"Hottip",1955,-0.85914962718226,NA,-0.753437934637746
"Megf11",2557,-1.24491919547311,NA,-0.638831771123359
"Nudt10",2910,-0.805086613590141,NA,-0.697468069124984
"Pdgfc",3050,-0.738954347221928,NA,-0.614813340801707
"Pgbd1",3067,-0.641332179396221,NA,-0.578220693431666
"Phf21b",3079,-0.539578550570501,NA,-0.682527244709757
"Plch1",3144,-0.72181572745794,NA,-0.801982279606542
"Prom1",3259,-0.560053318907699,NA,-0.629562389643794
"Slc4a8",3784,-0.75987850872433,NA,-0.528455642757267
"Slc7a11",3795,-0.640853399545343,NA,-0.915085609857328
"Slmo1",3823,-0.627133431220729,NA,-0.737523568458825
"Tanc1",4020,-0.827501510863414,NA,-0.531506098334203
"Trim59",4250,-0.594286996559066,NA,-0.661610109373137
"Ypel1",4415,-0.527274791470706,NA,-0.613607214150281
"5930403L14Rik",82,-1.0112834858993,-0.649673855782531,-0.949113827185608
"Asb4",432,-1.48383408254835,-0.873810871269199,-0.695027666113459
"Car14",645,-0.796000327124582,-0.869698046081254,-1.08319131284608
"Cbln1",663,-1.46398761242106,-1.10033208091617,-1.12969670081132
"Cbx2",668,-0.652295039491841,-0.678805929200302,-0.537589920354808
"Cd24a",724,-0.641955219903607,-0.732708562566605,-0.676862250380227
"Cend1",804,-0.69520067819928,-0.756012928514674,-0.699521237386694
"Draxin",1210,-0.734122664269712,-0.910653941143818,-0.622337067858274
"Dusp9",1234,-1.15132186428116,-0.539854673058127,-0.791874494097268
"Elovl2",1299,-0.794101612539492,-0.532956894429886,-0.695500127880172
"Fam60a",1433,-0.581626404416714,-0.65767854371863,-0.516192193300398
"Fndc3c1",1541,-0.966668293281874,-0.851328875801455,-0.615481304130207
"Kif26b",2264,-0.571381500230012,-0.658827822199993,-0.773979629084431
"Kif5c",2267,-0.528265957978525,-0.554737143214722,-0.719787683627662
"LOC102636514",2395,-0.770197911862141,-0.602978805311952,-0.747590424764217
"Mab21l2",2477,-1.28838011322009,-0.893521097309273,-0.685029691949433
"Msi1",2670,-0.609643426244545,-0.506000852437501,-0.536408946440604
"Pik3r3",3102,-0.507340761101934,-0.657813146778257,-0.582336317170912
"Rps6ka6",3520,-0.720688053120087,-0.518235597192908,-0.796471550509563
"2610318N02Rik",24,-0.821338730324237,-0.695095416572597,NA
"Art5",424,-0.961124471604749,-0.655111882794055,NA
"Atp6v1g3",468,-1.29558354793957,-1.52951151996209,NA
"Ccdc177",679,-0.852505293818249,-0.919498899274894,NA
"Cpa2",981,-2.18321003314345,-0.835180416479564,NA
"Dgkk",1138,-0.536114242884916,-0.666491066400363,NA
"Dnaaf3",1176,-0.807654467522769,-0.503917433381785,NA
"Fgf8",1501,-1.44700297400021,-1.17468825631948,NA
"Fignl2",1514,-1.10139578649693,-0.503513412723736,NA
"Gja3",1685,-1.97560212249538,-0.940029787213437,NA
"Glcci1",1693,-0.624186015360257,-0.500690052899807,NA
"Gldc",1694,-1.07322773534505,-0.802416394764722,NA
"Gulo",1869,-0.965633662203051,-0.706437570206239,NA
"Hipk2",1931,-0.547583833296959,-0.547072795568862,NA
"Hsd11b2",2003,-1.76966303480398,-1.73674146418337,NA
"Igdcc3",2052,-1.04370954824432,-1.07831859906292,NA
"Igfbpl1",2059,-1.18790775618908,-0.718277593211785,NA
"Kcnj2",2225,-0.86244995497355,-0.511037551221724,NA
"Lmntd2",2386,-0.76062710220846,-0.666087468240092,NA
"Mab21l1",2476,-0.751987657320243,-0.825954574998859,NA
"Mogat2",2639,-1.63521413369516,-0.704517732486018,NA
"Mycbpap",2701,-0.769807842371696,-0.515294468346285,NA
"Nmral1",2839,-0.555605408120936,-0.592865873790655,NA
"Phactr3",3074,-1.23135463675751,-0.719082957148919,NA
"Pmaip1",3185,-1.82813622793622,-0.794317438620523,NA
"Rasgef1b",3401,-0.772750358751874,-1.30479691959731,NA
"Rbfox3",3417,-0.600847959687506,-1.26832538104236,NA
"Rem2",3441,-0.596653283338626,-0.645206069169051,NA
"Rragb",3522,-0.573239900113119,-0.542893281000313,NA
"Sdsl",3607,-0.593612732208586,-0.974623856234593,NA
"Slc25a13",3736,-0.781681376051463,-0.507691649974795,NA
"Sptbn2",3912,-0.853594567497741,-0.972848100633073,NA
"St6gal2",3930,-0.623387026887431,-1.06013562580773,NA
"Tmem30b",4161,-0.556242421058986,-0.719951426100385,NA
"Trim71",4254,-1.73875949547396,-1.00840737597457,NA
"Ttbk1",4281,-0.829530530817493,-0.820638821338762,NA
"Zswim5",4484,-0.656420246763148,-0.594788932362309,NA
"1500004A13Rik",4,-1.01824305161804,NA,NA
"1600002H07Rik",6,-0.582981621539148,NA,NA
"2610020C07Rik",21,-0.764352833839025,NA,NA
"2610035F20Rik",23,-1.67098056071065,NA,NA
"2810408I11Rik",26,-0.543103576537229,NA,NA
"2810410L24Rik",27,-0.736857975438523,NA,NA
"2810417H13Rik",28,-0.528072116147004,NA,NA
"4632427E13Rik",42,-0.776842514259715,NA,NA
"4930412O13Rik",46,-1.37900980204777,NA,NA
"4930426D05Rik",47,-0.67108424410652,NA,NA
"4930451G09Rik",52,-0.581191221512639,NA,NA
"4930503L19Rik",56,-0.604001690346449,NA,NA
"4930558J18Rik",58,-0.694461440618994,NA,NA
"4930590J08Rik",60,-0.810405966918321,NA,NA
"4933404O12Rik",63,-0.537925728560669,NA,NA
"4933408B17Rik",65,-0.613197302201205,NA,NA
"4933413G19Rik",66,-1.02817732159146,NA,NA
"5033428I22Rik",71,-0.602599966914224,NA,NA
"5530601H04Rik",77,-0.637772120094114,NA,NA
"5730457N03Rik",78,-1.6868159322056,NA,NA
"5730480H06Rik",79,-0.766764797264681,NA,NA
"6030408B16Rik",83,-0.848287424590858,NA,NA
"9430015G10Rik",95,-0.516442197948721,NA,NA
"9930012K11Rik",99,-0.515063245618881,NA,NA
"A230072C01Rik",105,-0.6087785462097,NA,NA
"A430005L14Rik",109,-0.556461733892319,NA,NA
"A830082N09Rik",120,-0.509102458793894,NA,NA
"AA543186",122,-0.694625774860826,NA,NA
"Aard",123,-0.780988506656606,NA,NA
"Abca4",128,-0.51080688225125,NA,NA
"Abhd3",146,-0.765862614887145,NA,NA
"Abhd6",147,-0.615619009798264,NA,NA
"Ablim2",151,-1.1317599496501,NA,NA
"Acer2",162,-0.795063145557644,NA,NA
"Acot11",166,-0.658888601031242,NA,NA
"Acpp",169,-1.47614297401029,NA,NA
"Acpt",170,-1.22441233463198,NA,NA
"Acvr1b",178,-0.604347581859393,NA,NA
"Acvr2b",180,-0.927127111613108,NA,NA
"Adat1",211,-0.639779773245977,NA,NA
"Adhfe1",234,-0.835334607725662,NA,NA
"AI450353",272,-0.58341308465211,NA,NA
"AI506816",274,-0.67608345906364,NA,NA
"Aldh1a7",295,-0.779510305137025,NA,NA
"Amt",317,-0.835093836929677,NA,NA
"Ankle1",328,-0.530739526258353,NA,NA
"Ankrd10",330,-0.514951084832883,NA,NA
"Ano3",337,-0.911899832665855,NA,NA
"Ano9",339,-1.38092932166515,NA,NA
"Aoc2",351,-0.543986542023981,NA,NA
"Ap1m2",356,-0.835150500785045,NA,NA
"Aqp8",379,-0.911533130928987,NA,NA
"Aspg",438,-0.599732928974862,NA,NA
"Aspm",439,-0.667742124644032,NA,NA
"Astl",442,-1.28963920974183,NA,NA
"Atf7ip2",448,-0.845446352641597,NA,NA
"Atp11c",452,-0.642921388137421,NA,NA
"Atp8b3",470,-0.644692542346748,NA,NA
"Aunip",476,-0.635429195801935,NA,NA
"B130034C11Rik",482,-0.663239637787686,NA,NA
"Bahcc1",499,-0.638228775367566,NA,NA
"Bard1",503,-0.515156201106298,NA,NA
"BB557941",507,-0.883689223098645,NA,NA
"Bbs1",508,-0.609038705398544,NA,NA
"Bbs10",509,-0.717900471478932,NA,NA
"BC006965",510,-0.709054780084377,NA,NA
"BC046251",516,-1.78089935416074,NA,NA
"BC051628",518,-1.13114014878902,NA,NA
"BC055324",519,-0.574552060517017,NA,NA
"BC064078",520,-0.743032913509047,NA,NA
"Bend3",535,-0.51049928619784,NA,NA
"Bend4",536,-0.529073179143089,NA,NA
"Blm",551,-0.621934420342875,NA,NA
"Bmp4",556,-0.817125741259457,NA,NA
"Bora",559,-0.59301401128424,NA,NA
"Brca1",561,-0.578467106780607,NA,NA
"Brca2",562,-0.525815381512257,NA,NA
"Bub1",575,-0.571734043239125,NA,NA
"Cabp1",608,-0.985174791075059,NA,NA
"Cacna1b",609,-0.670744082554454,NA,NA
"Car8",648,-1.3042060394594,NA,NA
"Casd1",651,-0.612026666156626,NA,NA
"Ccdc103",671,-0.818316278203918,NA,NA
"Ccdc109b",673,-0.808892646855175,NA,NA
"Ccdc150",675,-1.09537175078682,NA,NA
"Ccdc151",676,-0.759652393047494,NA,NA
"Ccdc163",678,-0.780570520241247,NA,NA
"Ccne2",699,-0.578106761800998,NA,NA
"Ccnf",700,-0.595912061564275,NA,NA
"Ccnj",701,-0.671577739366705,NA,NA
"Ccnjl",702,-0.772589071026744,NA,NA
"Ccp110",703,-0.65629297304917,NA,NA
"Ccser1",712,-0.528255840328926,NA,NA
"Cd59b",745,-0.865769172665798,NA,NA
"Cdc14b",761,-0.619439464005507,NA,NA
"Cdc25c",762,-0.541154933307062,NA,NA
"Cdc45",766,-0.532675291138111,NA,NA
"Cdca2",767,-0.641067808450548,NA,NA
"Cdca7l",768,-0.568663443496816,NA,NA
"Cdcp1",769,-1.06612815115474,NA,NA
"Cecr2",796,-1.30449700484832,NA,NA
"Cecr6",797,-0.504596408580834,NA,NA
"Cenpe",805,-0.511184026519265,NA,NA
"Cenpf",806,-0.628918163216121,NA,NA
"Cenpj",807,-0.514740954393404,NA,NA
"Cenpw",808,-0.667186444194098,NA,NA
"Cep126",809,-0.65457889875871,NA,NA
"Cep135",810,-0.51238227065279,NA,NA
"Cep72",811,-0.550964190106608,NA,NA
"Cep97",812,-0.750502368176105,NA,NA
"Ces2f",817,-0.734403756319925,NA,NA
"Cfap70",820,-0.898309819010812,NA,NA
"Chd7",829,-0.758640965438608,NA,NA
"Chml",833,-0.50953819897088,NA,NA
"Chrdl1",840,-1.01205483448935,NA,NA
"Chrm1",842,-0.865647846622079,NA,NA
"Ckmt1",862,-0.827304859283632,NA,NA
"Clca1",864,-1.08605807712624,NA,NA
"Clca3b",867,-1.75080597930257,NA,NA
"Clcn1",868,-0.713108426164886,NA,NA
"Cldn9",872,-0.745889653373,NA,NA
"Clmn",895,-0.831965913753822,NA,NA
"Clspn",898,-0.522255815790338,NA,NA
"Cnksr1",910,-0.800519258757399,NA,NA
"Cnksr2",911,-0.630807575616976,NA,NA
"Cntd1",917,-0.813075699175823,NA,NA
"Col18a1",940,-0.6699720495962,NA,NA
"Coro6",975,-0.816284682353535,NA,NA
"Cpsf6",992,-0.509455132331683,NA,NA
"Crhbp",1002,-1.00617086888835,NA,NA
"Crhr1",1003,-1.91784143433729,NA,NA
"Ctbp2",1035,-0.551003170807081,NA,NA
"Ctcflos",1036,-1.47023623307813,NA,NA
"Cth",1038,-0.740766584445406,NA,NA
"Cx3cl1",1058,-0.574254033163398,NA,NA
"Cxxc5",1071,-0.8259133789175,NA,NA
"Cyb561",1072,-0.60895469241724,NA,NA
"Cyp26a1",1080,-0.880337028361485,NA,NA
"Cyp26b1",1081,-1.41567974753037,NA,NA
"Cyp26c1",1082,-1.3124561689309,NA,NA
"D030045P18Rik",1098,-1.21971900320892,NA,NA
"D030068K23Rik",1099,-0.973980654642071,NA,NA
"D630033O11Rik",1101,-0.897005502198883,NA,NA
"D930020B18Rik",1104,-0.813840999873526,NA,NA
"Dcbld1",1118,-0.527599307871062,NA,NA
"Depdc1b",1134,-0.521661159021436,NA,NA
"Dicer1",1143,-0.696854415989885,NA,NA
"Dlec1",1153,-0.572817919512154,NA,NA
"Dlx1as",1164,-1.33150899212082,NA,NA
"Dna2",1175,-0.64556254918357,NA,NA
"Dnah11",1177,-1.38683038126853,NA,NA
"Dnajc22",1181,-1.00687845440795,NA,NA
"Dnajc6",1182,-1.39809082606617,NA,NA
"Dnase1l2",1183,-0.788611534077752,NA,NA
"Dnm3os",1188,-0.761319393093014,NA,NA
"Drc7",1211,-0.92730807138944,NA,NA
"Dusp15",1227,-1.21956707382296,NA,NA
"Dusp6",1232,-0.628402649122149,NA,NA
"Dynlt1a",1235,-0.523489602201022,NA,NA
"E030030I06Rik",1240,-0.681837586466392,NA,NA
"E130012A19Rik",1241,-0.518536879812322,NA,NA
"E330009J07Rik",1244,-0.583230739857027,NA,NA
"Ect2",1253,-0.617253567166714,NA,NA
"Efcab12",1263,-0.603534635690391,NA,NA
"Egfem1",1270,-1.24076606802321,NA,NA
"Eldr",1288,-0.742024077540715,NA,NA
"Ell2",1294,-0.502792317816273,NA,NA
"Ell3",1295,-0.527505691682694,NA,NA
"Eme1",1302,-0.726725892122561,NA,NA
"Epha1",1329,-0.622908085244938,NA,NA
"Epha7",1332,-0.602941605233724,NA,NA
"Ercc6l",1344,-0.546377122952246,NA,NA
"Esco2",1351,-0.606179161183396,NA,NA
"Espl1",1353,-0.649249902104726,NA,NA
"Etohd2",1360,-0.804442457017508,NA,NA
"Exo1",1368,-0.651458223971105,NA,NA
"Exph5",1371,-0.765798102938818,NA,NA
"F2rl2",1377,-0.966904936770514,NA,NA
"F2rl3",1378,-0.682206209288928,NA,NA
"F5",1379,-1.01084192778978,NA,NA
"Fam160a1",1402,-0.56209898952229,NA,NA
"Fam181b",1412,-1.17900240546263,NA,NA
"Fam199x",1420,-0.651942998180156,NA,NA
"Fam222a",1427,-0.514083778225714,NA,NA
"Fam227a",1428,-0.555031153404702,NA,NA
"Fam69c",1437,-0.771444291528542,NA,NA
"Fam83b",1441,-1.11169339135893,NA,NA
"Fanca",1443,-0.531431757204767,NA,NA
"Fancb",1444,-0.564803705931758,NA,NA
"Fancd2",1445,-0.615357418402142,NA,NA
"Fanci",1446,-0.622822770174902,NA,NA
"Fbxo41",1464,-1.36511221605408,NA,NA
"Fbxo5",1465,-0.536818207309164,NA,NA
"Fcrl6",1476,-0.97143634530618,NA,NA
"Fermt1",1478,-2.3357555517924,NA,NA
"Ffar4",1483,-0.9148980993507,NA,NA
"Fgd6",1490,-0.626257732910917,NA,NA
"Fgf4",1498,-0.818283026826206,NA,NA
"Fgfrl1",1505,-0.534806085708877,NA,NA
"Fign",1513,-0.91600242285543,NA,NA
"Firre",1517,-0.517822529763027,NA,NA
"Fras1",1563,-0.590310133899499,NA,NA
"Frem2",1565,-0.656498146079935,NA,NA
"Frmd7",1569,-1.02916602904527,NA,NA
"Frzb",1574,-2.80480695570123,NA,NA
"Fubp1",1582,-0.528306120194659,NA,NA
"Fzd10",1591,-0.693670044417463,NA,NA
"G2e3",1596,-0.616230679126009,NA,NA
"Galnt5",1623,-0.80409673271225,NA,NA
"Galnt7",1625,-0.501125660600184,NA,NA
"Gdap10",1657,-0.674370620927379,NA,NA
"Gdf11",1659,-0.730755433203697,NA,NA
"Gen1",1667,-0.620778155400223,NA,NA
"Gfpt2",1670,-0.559612823966135,NA,NA
"Gja1",1684,-0.809502562153697,NA,NA
"Glb1l2",1692,-0.600306364441937,NA,NA
"Glra2",1700,-1.00258940887103,NA,NA
"Glt1d1",1703,-1.1733140621219,NA,NA
"Gm10033",1707,-0.540679910881807,NA,NA
"Gm10416",1709,-0.656382793240641,NA,NA
"Gm11944",1716,-0.750765752562681,NA,NA
"Gm14827",1719,-0.671151266085375,NA,NA
"Gm16023",1721,-0.625692213716465,NA,NA
"Gm16576",1722,-0.895558918699053,NA,NA
"Gm16702",1723,-0.810732504864343,NA,NA
"Gm17762",1725,-0.525243355770311,NA,NA
"Gm25500",1734,-0.855934590762129,NA,NA
"Gm2694",1735,-1.1397988780543,NA,NA
"Gm2762",1736,-1.20118612971855,NA,NA
"Gm3002",1738,-0.966156861976434,NA,NA
"Gm3716",1740,-1.01570997567672,NA,NA
"Gm5069",1746,-0.502573576049755,NA,NA
"Gm5577",1751,-1.22414965334515,NA,NA
"Gm5796",1752,-0.792568643565003,NA,NA
"Gm7444",1757,-0.836390745265158,NA,NA
"Gm8994",1763,-1.59392601048816,NA,NA
"Gmnc",1771,-0.804673438597881,NA,NA
"Gp5",1785,-0.946186914554946,NA,NA
"Gpr63",1813,-0.505119079810504,NA,NA
"Gpr87",1819,-1.14267085897614,NA,NA
"Gpx2",1823,-1.9234461985179,NA,NA
"Grid2ip",1835,-0.924175265755227,NA,NA
"Gucy1a2",1865,-0.682244112678877,NA,NA
"Gyltl1b",1872,-0.858024716372418,NA,NA
"H2-Q5",1883,-0.628753278010372,NA,NA
"Has3",1893,-0.743912786100094,NA,NA
"Haus6",1894,-0.517954694314781,NA,NA
"Hemgn",1911,-1.00582204319989,NA,NA
"Hfm1",1920,-0.810979404316021,NA,NA
"Hist1h1b",1932,-0.657717700477618,NA,NA
"Hjurp",1938,-0.579243932511398,NA,NA
"Hmgcll1",1946,-0.937807047898206,NA,NA
"Hook1",1953,-0.551006848930868,NA,NA
"Hoxa11os",1958,-0.641536156557734,NA,NA
"Ifitm7",2048,-1.15682964621186,NA,NA
"Igf2bp1",2055,-0.747124635912861,NA,NA
"Igsf9",2066,-0.703164908374247,NA,NA
"Iqch",2124,-0.907902733530534,NA,NA
"Itga3",2155,-0.971422087457488,NA,NA
"Jag1",2177,-0.817316120730334,NA,NA
"Jpx",2186,-0.72895257077631,NA,NA
"Katnal2",2192,-0.797538023456786,NA,NA
"Kbtbd6",2195,-0.672692773072971,NA,NA
"Kbtbd8",2197,-0.681123792051754,NA,NA
"Kcne3",2212,-0.646483612156345,NA,NA
"Kcnip2",2221,-0.76165261189918,NA,NA
"Kctd15",2246,-0.50513442684478,NA,NA
"Kdf1",2251,-1.36067179290546,NA,NA
"Kif14",2257,-0.512976169791527,NA,NA
"Kif15",2258,-0.546267770989222,NA,NA
"Kif18a",2259,-0.512393854955824,NA,NA
"Kif20b",2261,-0.507650223408764,NA,NA
"Kif24",2262,-0.523314181594601,NA,NA
"Kif27",2265,-0.546453451347618,NA,NA
"Kif2c",2266,-0.585964634197538,NA,NA
"Kif6",2268,-0.691153641390071,NA,NA
"Kifc1",2270,-0.512633799894022,NA,NA
"Kifc5b",2271,-0.524848159373523,NA,NA
"Klhl3",2285,-0.628318672262033,NA,NA
"Kntc1",2296,-0.551319662022316,NA,NA
"Krt9",2309,-2.09090603987478,NA,NA
"Krtcap3",2310,-0.722205808710282,NA,NA
"Lgals12",2347,-1.08256441918744,NA,NA
"Lix1",2383,-0.803977053763277,NA,NA
"Lmo1",2387,-1.2379533581338,NA,NA
"LOC100861615",2394,-0.803944022840017,NA,NA
"Lpar2",2403,-0.618976336955981,NA,NA
"Lpin3",2406,-0.780182863094908,NA,NA
"Lrba",2413,-0.749362433555401,NA,NA
"Lrguk",2416,-0.733979459974318,NA,NA
"Lrp2bp",2421,-0.907208972840608,NA,NA
"Lrp8",2422,-0.524583805725356,NA,NA
"Lrrc51",2431,-0.619378013606637,NA,NA
"Lrrc56",2433,-0.674123332936701,NA,NA
"Lrtm2",2444,-1.23437666702289,NA,NA
"Ly6g6f",2460,-0.917497000165007,NA,NA
"Ly75",2462,-0.875920875711902,NA,NA
"Lypd6b",2471,-1.05953759524267,NA,NA
"Macc1",2478,-0.716970293785136,NA,NA
"Mad2l1",2479,-0.516943672668969,NA,NA
"Mamdc4",2490,-0.556357870472979,NA,NA
"Map3k13",2504,-0.538370187428157,NA,NA
"Map3k9",2511,-0.850097773156513,NA,NA
"Map6",2513,-0.668854501838383,NA,NA
"Map7d2",2514,-0.595981560266891,NA,NA
"Mapk12",2515,-0.698477328270435,NA,NA
"Mapk4",2517,-0.508274269573541,NA,NA
"Mas1",2522,-0.928868228307111,NA,NA
"Mc4r",2534,-0.564719978598399,NA,NA
"Mcf2",2538,-0.889477209338981,NA,NA
"Mcm10",2540,-0.617787574424528,NA,NA
"Mcm8",2541,-0.567001795184328,NA,NA
"Med18",2552,-0.509474118219344,NA,NA
"Met",2563,-0.506978347261517,NA,NA
"Mir140",2590,-0.828407443319653,NA,NA
"Mir17hg",2593,-0.719215368456136,NA,NA
"Mir186",2594,-0.601995992703726,NA,NA
"Mir196b",2595,-1.2144241130364,NA,NA
"Mir25",2599,-0.529794364473174,NA,NA
"Mir3064",2601,-0.62640194646083,NA,NA
"Mir335",2605,-0.853621653844614,NA,NA
"Mllt3",2619,-0.646896071967032,NA,NA
"Mphosph9",2644,-0.628766803849391,NA,NA
"Mpp7",2647,-0.568484602178734,NA,NA
"Mreg",2655,-0.685214584105431,NA,NA
"Mroh7",2658,-0.647517918257698,NA,NA
"Msi2",2671,-0.674128917778112,NA,NA
"Mst1",2674,-0.921217204620304,NA,NA
"Mtcl1",2681,-0.557414531543024,NA,NA
"Mtmr7",2684,-0.560881585336117,NA,NA
"Mutyh",2691,-0.583391953877832,NA,NA
"Myh15",2709,-0.573415015124574,NA,NA
"Myo1a",2723,-0.901456545087312,NA,NA
"Naaladl1",2744,-0.902902550591106,NA,NA
"Nat1",2760,-0.906500704560172,NA,NA
"Neil2",2791,-0.616112589669406,NA,NA
"Nfatc2ip",2804,-0.547272803930594,NA,NA
"Nim1k",2819,-0.676782412942851,NA,NA
"Ninl",2821,-0.643643166351468,NA,NA
"Noxred1",2852,-0.712325546144129,NA,NA
"Npm2",2859,-0.615338058116937,NA,NA
"Nrp2",2892,-0.951430060993899,NA,NA
"Nsl1",2897,-0.539578747486651,NA,NA
"Ntf5",2899,-1.13123273403625,NA,NA
"Nudt11",2911,-0.689404641346404,NA,NA
"Oip5",2929,-0.678323154399967,NA,NA
"Olfr613",2938,-0.5830293605898,NA,NA
"Orc1",2948,-0.536682760581126,NA,NA
"Palb2",2978,-0.506222367275376,NA,NA
"Pask",2999,-0.593102506978777,NA,NA
"Pcdhgc4",3026,-0.524953882642189,NA,NA
"Pclo",3028,-0.657295623827992,NA,NA
"Pcnxl2",3029,-0.837054922228519,NA,NA
"Pde6a",3044,-1.20678924075567,NA,NA
"Pdgfa",3048,-0.591119509198446,NA,NA
"Peg10",3061,-0.756697226063484,NA,NA
"Pfas",3066,-0.577189793567563,NA,NA
