"","e11.sample1","e11.sample2","e11.sample3","e11.sample4","e11.sample5","e12.sample1","e12.sample2","e12.sample3","e12.sample4","e12.sample5","e12.sample6","e12.sample7","e13.sample1","e13.sample2","e13.sample3","e13.sample4","e13.sample5","e13.sample6","e13.sample7","e14.sample1","e14.sample2","e14.sample3","e14.sample4","delta_max_min","min","cluster"
"Rab39b",0.869311767752618,1,0.945784010549914,0.916873654399493,0.944722976168215,0.772157616707157,0.618673891360498,0.574138058689111,0.362811462908824,0.426936911230665,0.578919452506606,0.52917815037534,0.147628053992532,0.22768912242494,0.28667708392856,0.189782404969248,0.255490775508682,0.101853312595467,0.304369651877242,0.073645672997655,0,0.0837714508046702,0.0632728482822226,2.91260604156672,6.04412600440251,16
"Rad54l",0.911757759555013,1,0.985734787752492,0.978807843584649,0.962723198814917,0.501601587114778,0.406997485104358,0.431819451255078,0.440314173165957,0.313603942799078,0.356949346112312,0.305415495686602,0.109560175638222,0.159758478102649,0.237264057683839,0.189197372468836,0.172430286871838,0.0905739923639139,0.328177432210581,0.110539071028564,0,0.0475615677008969,0.0400041849575897,2.39166060308358,9.18148190777371,16
"Rbfox3",0.946093447873443,0.954486485088169,0.978765318894882,1,0.995175550484676,0.797108606900651,0.600850217188429,0.582320134192275,0.721052986974714,0.210807659750689,0.321861357615308,0.290783325459952,0.200183211104403,0.201606276724612,0.268973728642314,0.143706055875756,0.120517190490165,0.117884633817515,0.370167588199762,0.106268708107622,0.0301491823835958,0.0309044774896097,0,3.4006375131333,4.43935070931143,16
"Rbm4b",0.886060437913767,0.929450138349998,1,0.933817022907672,0.955491758668166,0.68607239897282,0.603304192487801,0.596684876852479,0.520198304193948,0.399464732792825,0.465436424345881,0.427802903100122,0.216324071629618,0.212378226559957,0.333328546351777,0.2487288010998,0.314915062573269,0.178399198543238,0.358528957161105,0.096496902842269,0,0.0625658226444578,0.143102897984179,2.5108507045485,8.45176743481557,16
"Rps6ka6",0.862691963990676,1,0.992337145017799,0.982456130423379,0.990387559791647,0.747462275068586,0.638652069580645,0.612961440414027,0.443828420242011,0.392260710232474,0.528464800495322,0.484730076718737,0.167009356394345,0.253516888264978,0.245326525887128,0.205895715116522,0.223257097253813,0.177069328736249,0.251924701243113,0.0417155077389097,0,0.0633885351460335,0.045518420635288,3.38478170600512,9.24009446513917,16
"Rrm2",0.862336266470187,0.977384447350844,0.95737221484967,1,0.910281177477792,0.564019263129726,0.444209773625781,0.462268621177986,0.420106726032003,0.309871626693539,0.349030661723496,0.287244474752375,0.125156206124098,0.155573531603027,0.23522614524538,0.140257016293409,0.127568195605939,0.168268591313775,0.291923245525793,0.0358368424686209,0.0124917433946046,0,0.0467409132061757,2.62267431691531,11.1600397223134,16
"Sap30",0.896918265741379,0.962991351775887,0.968997026683528,1,0.941039737200828,0.580264665733441,0.456178271885056,0.605421755850143,0.508346421758207,0.28063134446503,0.457530862979817,0.323171304032415,0.131126779139068,0.11920519175112,0.283431325967057,0.0914690826832655,0.133041882070957,0.129488266996649,0.470974485833563,0.064267189386114,0.0595111036688033,0,0.0749072051854863,2.38194171696837,8.7006988566015,16
"Senp8",0.866335205891849,0.922601618877731,1,0.978723237980092,0.994388851798515,0.521451873526796,0.531101449196232,0.469354814756309,0.327129631910014,0.277897462239142,0.224239258866718,0.357129092045713,0.0940393731287564,0.20570251556572,0.156195734090919,0.103505801863237,0.16397256533707,0.12180647920373,0.176122797601575,0.0149571414450679,0,0.0242133506735278,0.0191891085476534,2.30739760992323,7.82857885413053,16
"Sgsm1",0.844710412449546,0.990902489970053,0.994063456817595,1,0.972849104456713,0.631113223979344,0.54858905943789,0.482578168554265,0.463295864909055,0.355556999065138,0.367625547356646,0.257173736238858,0.200158965279559,0.110528646116115,0.136438561630252,0.206941943541597,0.295034274062501,0.155889564002795,0.315924696315592,0.0925425074345549,0.0465793519066978,0.0714323978276196,0,2.63889882661686,6.81294235434291,16
"Siah1b",0.88508151532486,0.948912255539644,0.927824599305089,1,0.924987199620936,0.617312429410184,0.518401590764374,0.47357164792608,0.447501113419959,0.296572837716027,0.28314519022041,0.327046678737771,0.165612901583899,0.180630726905822,0.183657895220329,0.175596306377386,0.233341623378868,0.170535837384506,0.308492280607103,0.0485301994217333,0.0245048105852016,0.0134865759051727,0,2.39153030928418,7.65227075016183,16
"Slc25a13",0.784358191369919,0.962458287805165,0.935110719901238,1,0.939008002998168,0.580741799344057,0.490551750571352,0.484755580103438,0.435580509564889,0.334612138618291,0.346978361111289,0.34803389663668,0.124534999053695,0.196157467824155,0.259154020660819,0.10174103826615,0.127463115215746,0.11166357918055,0.341391587228224,0,0.0829733726599803,0.155636252457822,0.139717295880959,3.01227786810852,8.50556269038182,16
"Slc25a33",0.900627533214337,0.960197417010784,0.971703428352527,1,0.884751035247496,0.684766304151431,0.585561709657273,0.648875183661605,0.597926179864761,0.387491031424118,0.452374686103761,0.380777720250423,0.229806959822139,0.237031349523058,0.308761864899249,0.207230334878346,0.215987642490643,0.203064306697129,0.404645428267693,0.179320087504213,0.12288267459647,0,0.0988601954691245,2.9740845319413,6.93883333580783,16
"Smarcad1",0.885358511905875,1,0.997604265198839,0.987439641685256,0.99750621713153,0.695163587633721,0.590625729872757,0.585244261420538,0.393032189754935,0.416738033845045,0.441028374395527,0.419619715546434,0.199771171190103,0.23838562224487,0.239894893921416,0.224679861772569,0.268580503236671,0.1165303664202,0.238237384418746,0,0.0321339571720874,0.0893302787122469,0.0730227526600079,2.40610279459238,10.6062832575408,16
"Spsb4",0.792372117072201,0.982438477553058,0.990972348084477,0.999407713507895,1,0.694243017157532,0.588632078342391,0.66485969492645,0.468623560659083,0.352810382807246,0.631864338104067,0.512524770001538,0.125258624498054,0.152395027027859,0.136099898973167,0.206209553505604,0.228260478372401,0.0445032641793872,0.365688870859448,0.0273985645920649,0,0.136229044344911,0.205811188180236,2.64370270090499,8.21097840564152,16
"Srsf10",0.909233353184265,1,0.990826202072126,0.975978261804473,0.975304603622745,0.776430712501018,0.647655387041226,0.584031995005645,0.383607156304663,0.377276568553405,0.463389556390762,0.438931548960255,0.179412314321228,0.247175865895663,0.262428919022002,0.19361456634481,0.230608957815971,0.12732730295187,0.224884398614035,0.00517852173675276,0,0.0898495335262991,0.0528074778239527,2.34752739952433,12.1024009017216,16
"St6gal2",0.797288274297533,1,0.989856715478395,0.88297175421122,0.917834380233243,0.667611841953081,0.645657885040477,0.740838829695237,0.483383930455556,0.433718562273192,0.384336364949444,0.338655294474593,0.186796410987867,0.157947891015917,0.250582447771757,0.271479586551642,0.174029381960949,0.248110672448816,0.45858045965037,0.165002957642691,0,0.211369017229353,0.0691367886802913,3.73836280751803,4.55574966226043,16
"Suv39h2",0.878921035095367,0.99434413900333,0.989220004191711,1,0.969024036901153,0.636388821392856,0.540781955188114,0.538457524491293,0.430284095944696,0.354521241471394,0.399677619473443,0.366309270213054,0.130195796933096,0.180552384895349,0.25423760892977,0.106312647828554,0.198336399421414,0.125222221388855,0.290146425785362,0.0477366748978169,0.0181769634232918,0,0.0308266566562142,2.76343821175838,8.811126085399,16
"Tgfbr1",0.83424202301934,1,0.979216174693054,0.945479679895584,0.958448492972616,0.740386334462185,0.61124913339257,0.541154393696766,0.350448614281539,0.340249696283789,0.419892323670393,0.391584648977564,0.173639588070483,0.219053307973246,0.163745317748924,0.250587406006744,0.215640355994877,0.106696687641216,0.28154146012881,0.0762088755875628,0.0837744696020184,0.0694312937137482,0,2.497908644436,11.4514608647792,16
"Trim6",0.714411367736676,0.886131173279733,0.879881058341933,1,0.758148400240708,0.635874120383222,0.576669808408101,0.786929691939657,0.429325791550706,0.105097689500176,0.0930731862344425,0.165972688640033,0.142811364226388,0.244604260113236,0.0922578969431129,0.204658829387056,0.10717101136905,0.124155957676418,0.448578078310994,0.226129766478555,0.241541019257161,0.108371435410121,0,2.91273224019922,5.08590968958996,16
"Trp53inp1",0.83111879484639,0.963493398423247,0.968592380129824,0.928540488875548,1,0.784864117451878,0.660136304898371,0.499992830927336,0.364608226218046,0.44741492199323,0.529997398539614,0.52068420787858,0.169468340539244,0.252860245337618,0.273163655821372,0.23071829813315,0.243905204263624,0.153891607570267,0.22614807938208,0.048176578395264,0,0.140015224672709,0.105880321229061,2.91897270474612,9.41937240615439,16
"Ttpa",0.854557775330705,1,0.982324212641567,0.996749968939313,0.996849926570983,0.683729784661773,0.560095680465605,0.514121300117898,0.383972978340812,0.366846474786491,0.340417573875007,0.335137980816234,0.222606676172553,0.320806088572377,0.309278808579604,0.250811557590097,0.2948331328677,0.117981107074941,0.22882758293835,0,0.065209191903923,0.135551895902577,0.0110499964057647,2.98731450043025,5.88728501164578,16
"Ube2t",0.951737947443278,0.986392595778793,0.97266867744868,0.962934668565908,1,0.559890137688541,0.456748297300578,0.368307687075088,0.473726714584549,0.410836784916096,0.372639446174365,0.266952065773609,0.203029705704234,0.282987217988439,0.274349986364984,0.258085391561845,0.196386703121003,0.227329459829752,0.296451517855697,0,0.111099570203745,0.0449822665085402,0.147424995496489,2.41318581214504,6.32059091887142,16
"Wdr54",0.893698564671669,1,0.960796381488143,0.879781874394403,0.836845784601926,0.557614151346765,0.426230513965781,0.49378993765994,0.474342172551988,0.352105286957896,0.47454737036722,0.288155475245646,0.238402664720997,0.244295371403991,0.305127143809224,0.29043936594594,0.230958747503194,0.115059015980557,0.281796650611434,0.113142027586324,0.0687508623540405,0,0.103688316614605,2.45602085718876,6.34001961880592,16
"Wnk3",0.858824658442903,1,0.97082978328969,0.883213919880092,0.896126429354619,0.766207603309195,0.66303278613003,0.684572554575771,0.447822332042089,0.395338906340535,0.461200085922611,0.398428037491439,0.200961388160256,0.200725364044924,0.189099016476266,0.346596174846318,0.274662604494977,0.190325418247024,0.252762431738258,0.155356805029325,0.0425546249078501,0.00671421159050197,0,2.91718352659533,8.19340706992534,16
"Xrcc5",0.877804953784203,1,0.989338374906757,0.950759105811352,0.937138456009203,0.678987730322341,0.603860495124492,0.60105094308835,0.411034493182405,0.385486199069501,0.392999745560047,0.323841600364928,0.155247420221935,0.182341108619277,0.213634025214979,0.219070836314333,0.198071352127701,0.168673482047676,0.328696504464252,0.0338805543837155,0,0.0645678032559811,0.0763669951070714,2.53066912502617,9.77632247013846,16
"Zfp462",0.812206698268133,0.997206972947188,1,0.871263022641823,0.851944058194898,0.693274864402366,0.597982938630807,0.668921910808026,0.405540413248712,0.432605967221658,0.362745351217178,0.370837161074246,0.230520645931483,0.149497678190794,0.206244103409056,0.308250989883519,0.260152263438331,0.16231254112787,0.245204349117549,0.104552194235683,0,0.104254074412249,0.0682942383425495,2.87096856968849,10.8652953153807,16
