"","Symbol","E12/E11","E13/E12","E14/E13"
"247","Adrbk2",NA,0.585082767518241,NA
"248","Adssl1",0.775263703444807,NA,NA
"249","Aebp1",0.816000075070912,0.972639333990143,0.61514739807753
"250","AF251705",1.36412693048954,NA,1.06964345572551
"251","AF357359",0.513625070044176,0.504172081076996,NA
"252","AF529169",0.674238905399952,-0.721713067187944,NA
"253","Afap1l1",NA,0.533275037941291,NA
"254","Afap1l2",1.23445295588305,0.613109449795986,NA
"257","Afp",0.757641443041281,NA,NA
"258","Agap2",1.76093061719426,NA,NA
"259","Agmo",0.967154683718149,NA,NA
"260","Agpat2",0.607671064040267,NA,0.545332765917889
"261","Agpat9",1.27428897315749,NA,NA
"262","Agt",NA,0.70138399875712,NA
"263","Agtr1a",NA,1.36166690976045,NA
"264","Agtr2",2.17990668298871,1.14651448488311,NA
"265","Ahnak",NA,0.752784601725794,NA
"267","Ahsg",0.579971572058492,NA,NA
"268","AI197445",NA,0.676213482061237,NA
"269","AI413582",0.913237544697689,NA,NA
"270","AI414108",NA,0.636636383916413,NA
"271","AI427809",3.76935332613266,NA,NA
"272","AI450353",-0.58341308465211,NA,NA
"273","AI467606",NA,NA,0.947136246177987
"274","AI506816",-0.67608345906364,NA,NA
"275","AI593442",2.19056734475091,NA,NA
"276","AI606473",1.59581205892373,NA,NA
"277","AI607873",2.30067922972397,NA,1.19273969046774
"278","AI661453",NA,NA,0.828960895910531
"279","AI662270",1.35487024346428,NA,1.14728136830312
"280","Aif1",1.71815199468019,NA,0.90775427237539
"281","Aif1l",NA,-0.549247831428179,-0.565584456488873
"282","Aim1",0.534684893754452,NA,NA
"283","Aim1l",1.05914400975452,NA,NA
"284","Aim2",0.881033505103725,NA,0.681032139303025
"285","Ajap1",0.518501208253072,NA,NA
"286","Akap12",1.99513511952803,NA,NA
"287","Aknad1",1.4032994342612,NA,NA
"288","Akr1b10",NA,NA,0.570796561065389
"289","Akr1c14",1.02689487840831,0.822298561938367,NA
"290","Alas2",NA,1.18635612286269,1.00238131307736
"291","Alb",1.42911167059312,NA,NA
"292","Alcam",0.536346748156037,NA,NA
"293","Aldh1a2",1.32229691526222,-1.07060455772646,NA
"294","Aldh1a3",3.2044736643833,NA,NA
"295","Aldh1a7",-0.779510305137025,NA,NA
"296","Aldh1b1",0.681578744923966,NA,NA
"297","Aldh1l1",0.603728350777106,NA,NA
"298","Aldh1l2",NA,0.819833754101851,0.761966079598888
"299","Aldh3b1",1.61882434019916,NA,1.15308828883023
"300","Aldh3b2",1.01924714315117,NA,NA
"301","Alk",1.81505951936152,NA,NA
"302","Alox15",NA,NA,0.802242041963443
"303","Alox5",1.30401057791012,NA,1.19317219044434
"304","Alox5ap",1.20058068070714,NA,1.23698519847984
"305","Alpk1",1.04611947587834,NA,NA
"306","Alpk2",NA,-0.722439906600748,NA
"307","Alpl",0.583458093985963,1.84676452501956,NA
"309","Ambn",-1.68717687374286,0.516016824207255,NA
"310","Ambp",0.59621820328207,NA,NA
"311","Amdhd2",NA,NA,0.657101790054758
"312","Amer2",NA,-0.939626404061619,-0.792273233477326
"313","Amigo1",NA,0.514011762729191,NA
"314","Amot",NA,-0.950765896761277,NA
"315","Ampd3",1.33559420621076,NA,1.10100485478249
"316","Amph",0.829492007423132,NA,NA
"317","Amt",-0.835093836929677,NA,NA
"318","Amtn",NA,1.2300602921052,NA
"319","Amz1",0.891019756584312,NA,0.936619517311424
"320","Ang",1.12752278354835,NA,0.825575019497642
"321","Angpt1",0.917746245539003,NA,NA
"322","Angpt2",0.52308174621854,1.02683262384268,NA
"323","Angptl1",1.04501182395869,0.857565266139508,NA
"324","Angptl4",NA,0.683378876302499,NA
"325","Angptl7",NA,0.701943669596464,NA
"326","Ank1",0.966405126855292,NA,NA
"327","Ank2",NA,0.706336365988217,NA
