"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mycn",521.471989230792,-0.774204070801783,0.194482735920554,-3.98715188785465,6.68712178456033e-05,0.00208545781444328
"Myd88",373.606996588467,0.923525872217942,0.179720460540293,5.13195185549119,2.86752856340776e-07,4.89287645525815e-05
"Myef2",2950.9974322707,-0.367056700599827,0.123799365494071,-2.96527155241914,0.00302415857379068,0.0310980870154122
"Myh10",16721.7705527765,-0.373985685191945,0.120525986954239,-3.10358989685305,0.00191188141878101,0.0228233570433645
"Myl12b",2044.60901032644,0.415926712626658,0.141537290068282,2.93683648586594,0.00331578884793511,0.0332808525159114
"Myl4",224.054845922472,0.751582556766901,0.246865046371565,3.02109672511245,0.00251860889962926,0.0273802787440305
"Myl6",6186.05227504225,0.378650779882896,0.134539417995849,2.81380202494094,0.00489593702429826,0.043489794193804
"Mylk3",21.3217340815607,0.648417636331323,0.235066177024882,2.7584898081511,0.00580691159191784,0.0492445230493045
"Myo1c",3692.94837905934,0.341612283040299,0.120992366386702,2.8228695890098,0.00475959276449426,0.0426705238246893
"Myo1f",770.956058138986,1.32513628647779,0.230488993928453,5.70305712423291,1.17677523237203e-08,8.03174678164182e-06
"Myo1g",464.704429245437,1.07513716731167,0.262561849148188,4.06289118303843,4.84686277230389e-05,0.00168196017615682
"Myo7a",766.751325315338,0.906477669476492,0.208944942626099,4.32458168874644,1.52821568455976e-05,0.000759174994184149
"Myof",912.69706002011,0.558582251558635,0.160748010857486,3.47170213170907,0.000517169826782089,0.00911170812662764
"Mzt1",727.111745963449,-0.535076116019827,0.121466093777835,-4.4053750353735,1.05601016016183e-05,0.000581467785175146
"N4bp2l1",71.8810849536001,0.71624103402099,0.189871767047481,3.76972960019645,0.0001634245076815,0.00395290897008349
"Naaa",278.484942764733,0.79826038655747,0.229534461267874,3.46308674314016,0.000534016208462974,0.00932479025634234
"Nae1",1188.15241377287,-0.27997526850222,0.0978156010360244,-2.8624380179509,0.00420395477323048,0.0389343256815174
"Nagk",620.546304294778,0.415836917041711,0.143920539686606,2.88851345972626,0.00387067463023559,0.0371404953211726
